Testbild Nr. 1: JA, Label = 7, Vorhersage: 7, Fehler: 5.15431e-36
Testbild Nr. 6017: JA, Label = 0, Vorhersage: 0, Fehler: 0.482601
Testbild Nr. 6018: JA, Label = 7, Vorhersage: 7, Fehler: 1.59759e-23
Testbild Nr. 6019: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6020: JA, Label = 4, Vorhersage: 4, Fehler: 0.492559
Testbild Nr. 6021: JA, Label = 6, Vorhersage: 6, Fehler: 6.19879e-17
Testbild Nr. 6022: JA, Label = 4, Vorhersage: 4, Fehler: 7.13793e-05
Testbild Nr. 6023: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.96948
Testbild Nr. 6024: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 6025: NEIN, Label = 8, Vorhersage: 3, Fehler: 0.5
Testbild Nr. 6026: JA, Label = 4, Vorhersage: 4, Fehler: 3.60466e-22
Testbild Nr. 6027: JA, Label = 7, Vorhersage: 7, Fehler: 0.0138106
Testbild Nr. 6028: NEIN, Label = 2, Vorhersage: 5, Fehler: 0.500635
Testbild Nr. 6029: JA, Label = 5, Vorhersage: 5, Fehler: 1.82407e-40
Testbild Nr. 6030: JA, Label = 6, Vorhersage: 6, Fehler: 3.83128e-14
Testbild Nr. 6031: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 6032: JA, Label = 6, Vorhersage: 6, Fehler: 0.494072
Testbild Nr. 6033: JA, Label = 9, Vorhersage: 9, Fehler: 0.499671
Testbild Nr. 6034: JA, Label = 6, Vorhersage: 6, Fehler: 0.0133753
Testbild Nr. 6035: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.500014
Testbild Nr. 6036: NEIN, Label = 2, Vorhersage: 0, Fehler: 0.59784
Testbild Nr. 6037: JA, Label = 2, Vorhersage: 2, Fehler: 8.78251e-16
Testbild Nr. 6038: JA, Label = 4, Vorhersage: 4, Fehler: 0.5
Testbild Nr. 6039: JA, Label = 6, Vorhersage: 6, Fehler: 8.90815e-06
Testbild Nr. 6040: JA, Label = 9, Vorhersage: 9, Fehler: 4.64012e-16
Testbild Nr. 6041: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6042: JA, Label = 2, Vorhersage: 2, Fehler: 0.499691
Testbild Nr. 6043: JA, Label = 5, Vorhersage: 5, Fehler: 1.42354e-20
Testbild Nr. 6044: JA, Label = 5, Vorhersage: 5, Fehler: 2.07514e-29
Testbild Nr. 6045: JA, Label = 1, Vorhersage: 1, Fehler: 3.95903e-17
Testbild Nr. 6046: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 6047: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 6048: JA, Label = 9, Vorhersage: 9, Fehler: 0.307624
Testbild Nr. 6049: JA, Label = 7, Vorhersage: 7, Fehler: 2.88577e-33
Testbild Nr. 6050: JA, Label = 8, Vorhersage: 8, Fehler: 0.000188579
Testbild Nr. 6051: JA, Label = 7, Vorhersage: 7, Fehler: 2.14087e-28
Testbild Nr. 6052: JA, Label = 2, Vorhersage: 2, Fehler: 1.529e-30
Testbild Nr. 6053: JA, Label = 2, Vorhersage: 2, Fehler: 5.64621e-24
Testbild Nr. 6054: JA, Label = 5, Vorhersage: 5, Fehler: 3.94511e-22
Testbild Nr. 6055: JA, Label = 7, Vorhersage: 7, Fehler: 2.38012e-11
Testbild Nr. 6056: JA, Label = 9, Vorhersage: 9, Fehler: 6.805e-14
Testbild Nr. 6057: NEIN, Label = 8, Vorhersage: 3, Fehler: 0.999989
Testbild Nr. 6058: JA, Label = 2, Vorhersage: 2, Fehler: 9.90675e-54
Testbild Nr. 6059: JA, Label = 1, Vorhersage: 1, Fehler: 1.18522e-22
Testbild Nr. 6060: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.999867
Testbild Nr. 6061: JA, Label = 1, Vorhersage: 1, Fehler: 7.76038e-20
Testbild Nr. 6062: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.999432
Testbild Nr. 6063: JA, Label = 0, Vorhersage: 0, Fehler: 0.455094
Testbild Nr. 6064: JA, Label = 1, Vorhersage: 1, Fehler: 2.15241e-23
Testbild Nr. 6065: JA, Label = 2, Vorhersage: 2, Fehler: 0.339608
Testbild Nr. 6066: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.500016
Testbild Nr. 6067: JA, Label = 4, Vorhersage: 4, Fehler: 4.70111e-21
Testbild Nr. 6068: JA, Label = 5, Vorhersage: 5, Fehler: 1.73689e-46
Testbild Nr. 6069: JA, Label = 6, Vorhersage: 6, Fehler: 4.98246e-27
Testbild Nr. 6070: JA, Label = 7, Vorhersage: 7, Fehler: 1.00781e-34
Testbild Nr. 6071: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6072: NEIN, Label = 9, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6073: JA, Label = 0, Vorhersage: 0, Fehler: 1.68189e-25
Testbild Nr. 6074: JA, Label = 1, Vorhersage: 1, Fehler: 1.78341e-35
Testbild Nr. 6075: JA, Label = 2, Vorhersage: 2, Fehler: 8.46211e-08
Testbild Nr. 6076: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.999978
Testbild Nr. 6077: JA, Label = 4, Vorhersage: 4, Fehler: 7.66156e-07
Testbild Nr. 6078: JA, Label = 5, Vorhersage: 5, Fehler: 8.65074e-51
Testbild Nr. 6079: JA, Label = 6, Vorhersage: 6, Fehler: 1.41081e-06
Testbild Nr. 6080: JA, Label = 7, Vorhersage: 7, Fehler: 6.31456e-38
Testbild Nr. 6081: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.688239
Testbild Nr. 6082: NEIN, Label = 9, Vorhersage: 5, Fehler: 0.521741
Testbild Nr. 6083: JA, Label = 0, Vorhersage: 0, Fehler: 0.5
Testbild Nr. 6084: JA, Label = 1, Vorhersage: 1, Fehler: 2.31716e-20
Testbild Nr. 6085: JA, Label = 2, Vorhersage: 2, Fehler: 1.91148e-35
Testbild Nr. 6086: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.498128
Testbild Nr. 6087: JA, Label = 4, Vorhersage: 4, Fehler: 3.25201e-31
Testbild Nr. 6088: JA, Label = 5, Vorhersage: 5, Fehler: 3.44006e-59
Testbild Nr. 6089: JA, Label = 6, Vorhersage: 6, Fehler: 2.60429e-24
Testbild Nr. 6090: JA, Label = 7, Vorhersage: 7, Fehler: 9.37287e-42
Testbild Nr. 6091: NEIN, Label = 8, Vorhersage: 5, Fehler: 1
Testbild Nr. 6092: NEIN, Label = 9, Vorhersage: 5, Fehler: 0.621813
Testbild Nr. 6093: JA, Label = 1, Vorhersage: 1, Fehler: 4.09261e-34
Testbild Nr. 6094: NEIN, Label = 2, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6095: JA, Label = 6, Vorhersage: 6, Fehler: 9.5208e-25
Testbild Nr. 6096: JA, Label = 5, Vorhersage: 5, Fehler: 7.04697e-41
Testbild Nr. 6097: JA, Label = 3, Vorhersage: 3, Fehler: 0.409615
Testbild Nr. 6098: JA, Label = 0, Vorhersage: 0, Fehler: 0.499999
Testbild Nr. 6099: JA, Label = 7, Vorhersage: 7, Fehler: 2.2772e-27
Testbild Nr. 6100: JA, Label = 0, Vorhersage: 0, Fehler: 0.5
Testbild Nr. 6101: JA, Label = 4, Vorhersage: 4, Fehler: 1.32016e-23
Testbild Nr. 6102: JA, Label = 1, Vorhersage: 1, Fehler: 1.51823e-18
Testbild Nr. 6103: JA, Label = 4, Vorhersage: 4, Fehler: 4.04735e-30
Testbild Nr. 6104: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 6105: JA, Label = 6, Vorhersage: 6, Fehler: 3.9006e-28
Testbild Nr. 6106: JA, Label = 7, Vorhersage: 7, Fehler: 1.81662e-52
Testbild Nr. 6107: JA, Label = 2, Vorhersage: 2, Fehler: 1.67382e-15
Testbild Nr. 6108: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.99216
Testbild Nr. 6109: JA, Label = 1, Vorhersage: 1, Fehler: 9.94512e-18
Testbild Nr. 6110: NEIN, Label = 2, Vorhersage: 1, Fehler: 0.5
Testbild Nr. 6111: JA, Label = 1, Vorhersage: 1, Fehler: 0.0514632
Testbild Nr. 6112: NEIN, Label = 2, Vorhersage: 5, Fehler: 0.501777
Testbild Nr. 6113: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.5
Testbild Nr. 6114: NEIN, Label = 6, Vorhersage: 5, Fehler: 0.999917
Testbild Nr. 6115: JA, Label = 0, Vorhersage: 0, Fehler: 0.5
Testbild Nr. 6116: JA, Label = 1, Vorhersage: 1, Fehler: 0.000242324
Testbild Nr. 6117: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.92704
Testbild Nr. 6118: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.806167
Testbild Nr. 6119: JA, Label = 2, Vorhersage: 2, Fehler: 1.97301e-10
Testbild Nr. 6120: JA, Label = 7, Vorhersage: 7, Fehler: 1.6897e-43
Testbild Nr. 6121: JA, Label = 5, Vorhersage: 5, Fehler: 0.447921
Testbild Nr. 6122: JA, Label = 7, Vorhersage: 7, Fehler: 7.97873e-23
Testbild Nr. 6123: JA, Label = 6, Vorhersage: 6, Fehler: 7.77895e-10
Testbild Nr. 6124: JA, Label = 2, Vorhersage: 2, Fehler: 3.17791e-18
Testbild Nr. 6125: NEIN, Label = 9, Vorhersage: 7, Fehler: 0.5
Testbild Nr. 6126: JA, Label = 1, Vorhersage: 1, Fehler: 4.02229e-40
Testbild Nr. 6127: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.5
Testbild Nr. 6128: JA, Label = 0, Vorhersage: 0, Fehler: 3.70217e-13
Testbild Nr. 6129: JA, Label = 6, Vorhersage: 6, Fehler: 0.000315932
Testbild Nr. 6130: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6131: JA, Label = 6, Vorhersage: 6, Fehler: 3.6586e-09
Testbild Nr. 6132: JA, Label = 0, Vorhersage: 0, Fehler: 0.5
Testbild Nr. 6133: JA, Label = 2, Vorhersage: 2, Fehler: 9.5263e-23
Testbild Nr. 6134: JA, Label = 0, Vorhersage: 0, Fehler: 2.16833e-06
Testbild Nr. 6135: JA, Label = 6, Vorhersage: 6, Fehler: 2.1315e-05
Testbild Nr. 6136: JA, Label = 1, Vorhersage: 1, Fehler: 2.42147e-25
Testbild Nr. 6137: JA, Label = 5, Vorhersage: 5, Fehler: 6.32372e-46
Testbild Nr. 6138: NEIN, Label = 8, Vorhersage: 5, Fehler: 1
Testbild Nr. 6139: JA, Label = 4, Vorhersage: 4, Fehler: 2.70242e-18
Testbild Nr. 6140: JA, Label = 3, Vorhersage: 3, Fehler: 0.00448529
Testbild Nr. 6141: JA, Label = 0, Vorhersage: 0, Fehler: 0.5
Testbild Nr. 6142: JA, Label = 1, Vorhersage: 1, Fehler: 3.76234e-29
Testbild Nr. 6143: JA, Label = 5, Vorhersage: 5, Fehler: 1.19838e-40
Testbild Nr. 6144: JA, Label = 4, Vorhersage: 4, Fehler: 0.000591772
Testbild Nr. 6145: JA, Label = 4, Vorhersage: 4, Fehler: 4.74319e-15
Testbild Nr. 6146: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.875859
Testbild Nr. 6147: JA, Label = 5, Vorhersage: 5, Fehler: 5.26734e-38
Testbild Nr. 6148: JA, Label = 7, Vorhersage: 7, Fehler: 0.0320793
Testbild Nr. 6149: JA, Label = 5, Vorhersage: 5, Fehler: 5.49398e-45
Testbild Nr. 6150: JA, Label = 7, Vorhersage: 7, Fehler: 4.03657e-36
Testbild Nr. 6151: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.868454
Testbild Nr. 6152: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 6153: JA, Label = 4, Vorhersage: 4, Fehler: 7.3116e-05
Testbild Nr. 6154: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.501006
Testbild Nr. 6155: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6156: JA, Label = 5, Vorhersage: 5, Fehler: 1.53519e-30
Testbild Nr. 6157: JA, Label = 2, Vorhersage: 2, Fehler: 1.74919e-05
Testbild Nr. 6158: NEIN, Label = 9, Vorhersage: 5, Fehler: 0.500116
Testbild Nr. 6159: JA, Label = 7, Vorhersage: 7, Fehler: 2.97148e-24
Testbild Nr. 6160: JA, Label = 1, Vorhersage: 1, Fehler: 1.07074e-24
Testbild Nr. 6161: JA, Label = 3, Vorhersage: 3, Fehler: 0.499915
Testbild Nr. 6162: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.500202
Testbild Nr. 6163: JA, Label = 1, Vorhersage: 1, Fehler: 3.74584e-19
Testbild Nr. 6164: JA, Label = 0, Vorhersage: 0, Fehler: 0.5
Testbild Nr. 6165: JA, Label = 7, Vorhersage: 7, Fehler: 1.56096e-41
Testbild Nr. 6166: JA, Label = 5, Vorhersage: 5, Fehler: 1.97759e-39
Testbild Nr. 6167: NEIN, Label = 9, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6168: JA, Label = 6, Vorhersage: 6, Fehler: 1.49271e-30
Testbild Nr. 6169: NEIN, Label = 9, Vorhersage: 3, Fehler: 0.5
Testbild Nr. 6170: JA, Label = 4, Vorhersage: 4, Fehler: 0.0150223
Testbild Nr. 6171: JA, Label = 7, Vorhersage: 7, Fehler: 3.76269e-32
Testbild Nr. 6172: JA, Label = 7, Vorhersage: 7, Fehler: 4.24644e-48
Testbild Nr. 6173: NEIN, Label = 9, Vorhersage: 5, Fehler: 1
Testbild Nr. 6174: NEIN, Label = 9, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6175: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.500235
Testbild Nr. 6176: JA, Label = 4, Vorhersage: 4, Fehler: 1.30916e-20
Testbild Nr. 6177: JA, Label = 4, Vorhersage: 4, Fehler: 5.17599e-36
Testbild Nr. 6178: JA, Label = 3, Vorhersage: 3, Fehler: 0.347204
Testbild Nr. 6179: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.998195
Testbild Nr. 6180: JA, Label = 6, Vorhersage: 6, Fehler: 1.20633e-21
Testbild Nr. 6181: JA, Label = 2, Vorhersage: 2, Fehler: 7.56029e-11
Testbild Nr. 6182: JA, Label = 0, Vorhersage: 0, Fehler: 0.187269
Testbild Nr. 6183: JA, Label = 1, Vorhersage: 1, Fehler: 2.2315e-41
Testbild Nr. 6184: JA, Label = 2, Vorhersage: 2, Fehler: 1.40521e-39
Testbild Nr. 6185: JA, Label = 3, Vorhersage: 3, Fehler: 0.428038
Testbild Nr. 6186: JA, Label = 4, Vorhersage: 4, Fehler: 9.0208e-09
Testbild Nr. 6187: JA, Label = 5, Vorhersage: 5, Fehler: 5.72327e-42
Testbild Nr. 6188: JA, Label = 6, Vorhersage: 6, Fehler: 8.68762e-20
Testbild Nr. 6189: JA, Label = 7, Vorhersage: 7, Fehler: 1.41995e-29
Testbild Nr. 6190: NEIN, Label = 8, Vorhersage: 5, Fehler: 1
Testbild Nr. 6191: JA, Label = 9, Vorhersage: 9, Fehler: 4.29169e-06
Testbild Nr. 6192: JA, Label = 0, Vorhersage: 0, Fehler: 5.86913e-07
Testbild Nr. 6193: JA, Label = 1, Vorhersage: 1, Fehler: 1.02499e-22
Testbild Nr. 6194: JA, Label = 2, Vorhersage: 2, Fehler: 1.42531e-27
Testbild Nr. 6195: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 6196: JA, Label = 4, Vorhersage: 4, Fehler: 1.88925e-29
Testbild Nr. 6197: JA, Label = 5, Vorhersage: 5, Fehler: 2.03895e-39
Testbild Nr. 6198: JA, Label = 6, Vorhersage: 6, Fehler: 3.51836e-30
Testbild Nr. 6199: JA, Label = 7, Vorhersage: 7, Fehler: 2.57186e-28
Testbild Nr. 6200: NEIN, Label = 8, Vorhersage: 5, Fehler: 1
Testbild Nr. 6201: JA, Label = 9, Vorhersage: 9, Fehler: 0.376632
Testbild Nr. 6202: JA, Label = 0, Vorhersage: 0, Fehler: 3.22037e-05
Testbild Nr. 6203: JA, Label = 1, Vorhersage: 1, Fehler: 3.82175e-26
Testbild Nr. 6204: JA, Label = 2, Vorhersage: 2, Fehler: 2.06226e-39
Testbild Nr. 6205: JA, Label = 3, Vorhersage: 3, Fehler: 2.92254e-09
Testbild Nr. 6206: JA, Label = 4, Vorhersage: 4, Fehler: 0.499991
Testbild Nr. 6207: JA, Label = 5, Vorhersage: 5, Fehler: 8.16596e-52
Testbild Nr. 6208: JA, Label = 6, Vorhersage: 6, Fehler: 7.96825e-25
Testbild Nr. 6209: JA, Label = 7, Vorhersage: 7, Fehler: 4.07324e-53
Testbild Nr. 6210: JA, Label = 8, Vorhersage: 8, Fehler: 0.5
Testbild Nr. 6211: JA, Label = 9, Vorhersage: 9, Fehler: 0.482701
Testbild Nr. 6212: JA, Label = 0, Vorhersage: 0, Fehler: 1.23752e-18
Testbild Nr. 6213: NEIN, Label = 8, Vorhersage: 3, Fehler: 1.03994
Testbild Nr. 6214: JA, Label = 3, Vorhersage: 3, Fehler: 0.499999
Testbild Nr. 6215: JA, Label = 9, Vorhersage: 9, Fehler: 7.47674e-06
Testbild Nr. 6216: JA, Label = 5, Vorhersage: 5, Fehler: 8.00999e-41
Testbild Nr. 6217: JA, Label = 5, Vorhersage: 5, Fehler: 6.78692e-30
Testbild Nr. 6218: JA, Label = 2, Vorhersage: 2, Fehler: 9.57722e-37
Testbild Nr. 6219: JA, Label = 6, Vorhersage: 6, Fehler: 8.0611e-17
Testbild Nr. 6220: JA, Label = 8, Vorhersage: 8, Fehler: 3.78922e-19
Testbild Nr. 6221: JA, Label = 4, Vorhersage: 4, Fehler: 1.2731e-23
Testbild Nr. 6222: JA, Label = 9, Vorhersage: 9, Fehler: 4.92658e-26
Testbild Nr. 6223: JA, Label = 1, Vorhersage: 1, Fehler: 4.24071e-30
Testbild Nr. 6224: JA, Label = 7, Vorhersage: 7, Fehler: 1.37947e-14
Testbild Nr. 6225: JA, Label = 1, Vorhersage: 1, Fehler: 1.97738e-43
Testbild Nr. 6226: JA, Label = 2, Vorhersage: 2, Fehler: 2.30883e-42
Testbild Nr. 6227: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6228: JA, Label = 5, Vorhersage: 5, Fehler: 6.28936e-25
Testbild Nr. 6229: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.5
Testbild Nr. 6230: JA, Label = 6, Vorhersage: 6, Fehler: 3.58181e-36
Testbild Nr. 6231: JA, Label = 9, Vorhersage: 9, Fehler: 2.18086e-09
Testbild Nr. 6232: JA, Label = 1, Vorhersage: 1, Fehler: 1.67671e-30
Testbild Nr. 6233: JA, Label = 1, Vorhersage: 1, Fehler: 5.11182e-28
Testbild Nr. 6234: JA, Label = 1, Vorhersage: 1, Fehler: 2.63042e-35
Testbild Nr. 6235: JA, Label = 2, Vorhersage: 2, Fehler: 3.07341e-56
Testbild Nr. 6236: NEIN, Label = 9, Vorhersage: 7, Fehler: 0.999005
Testbild Nr. 6237: JA, Label = 5, Vorhersage: 5, Fehler: 1.48932e-51
Testbild Nr. 6238: JA, Label = 6, Vorhersage: 6, Fehler: 4.44708e-37
Testbild Nr. 6239: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.999788
Testbild Nr. 6240: JA, Label = 1, Vorhersage: 1, Fehler: 1.27594e-25
Testbild Nr. 6241: JA, Label = 2, Vorhersage: 2, Fehler: 2.46519e-32
Testbild Nr. 6242: JA, Label = 0, Vorhersage: 0, Fehler: 7.3227e-40
Testbild Nr. 6243: JA, Label = 7, Vorhersage: 7, Fehler: 0.00760097
Testbild Nr. 6244: JA, Label = 7, Vorhersage: 7, Fehler: 2.85441e-20
Testbild Nr. 6245: JA, Label = 5, Vorhersage: 5, Fehler: 4.18712e-52
Testbild Nr. 6246: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6247: JA, Label = 2, Vorhersage: 2, Fehler: 6.73946e-25
Testbild Nr. 6248: JA, Label = 9, Vorhersage: 9, Fehler: 5.71035e-06
Testbild Nr. 6249: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6250: JA, Label = 9, Vorhersage: 9, Fehler: 1.39028e-17
Testbild Nr. 6251: JA, Label = 0, Vorhersage: 0, Fehler: 1.29094e-07
Testbild Nr. 6252: JA, Label = 4, Vorhersage: 4, Fehler: 1.12191e-11
Testbild Nr. 6253: JA, Label = 6, Vorhersage: 6, Fehler: 4.4921e-21
Testbild Nr. 6254: JA, Label = 7, Vorhersage: 7, Fehler: 7.11436e-45
Testbild Nr. 6255: JA, Label = 1, Vorhersage: 1, Fehler: 5.77385e-41
Testbild Nr. 6256: JA, Label = 3, Vorhersage: 3, Fehler: 0.498152
Testbild Nr. 6257: JA, Label = 4, Vorhersage: 4, Fehler: 1.27945e-33
Testbild Nr. 6258: JA, Label = 5, Vorhersage: 5, Fehler: 1.19423e-42
Testbild Nr. 6259: JA, Label = 6, Vorhersage: 6, Fehler: 1.98946e-22
Testbild Nr. 6260: JA, Label = 0, Vorhersage: 0, Fehler: 2.33973e-10
Testbild Nr. 6261: JA, Label = 3, Vorhersage: 3, Fehler: 0.00213198
Testbild Nr. 6262: JA, Label = 6, Vorhersage: 6, Fehler: 3.19916e-36
Testbild Nr. 6263: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6264: JA, Label = 7, Vorhersage: 7, Fehler: 6.99926e-06
Testbild Nr. 6265: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6266: JA, Label = 4, Vorhersage: 4, Fehler: 0.492175
Testbild Nr. 6267: JA, Label = 2, Vorhersage: 2, Fehler: 3.01272e-29
Testbild Nr. 6268: JA, Label = 7, Vorhersage: 7, Fehler: 4.55712e-21
Testbild Nr. 6269: JA, Label = 4, Vorhersage: 4, Fehler: 3.23019e-29
Testbild Nr. 6270: JA, Label = 7, Vorhersage: 7, Fehler: 4.06685e-22
Testbild Nr. 6271: JA, Label = 5, Vorhersage: 5, Fehler: 4.07124e-32
Testbild Nr. 6272: JA, Label = 4, Vorhersage: 4, Fehler: 0.000271636
Testbild Nr. 6273: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.927478
Testbild Nr. 6274: JA, Label = 4, Vorhersage: 4, Fehler: 8.06697e-15
Testbild Nr. 6275: JA, Label = 2, Vorhersage: 2, Fehler: 1.57078e-42
Testbild Nr. 6276: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.999884
Testbild Nr. 6277: JA, Label = 1, Vorhersage: 1, Fehler: 1.90181e-13
Testbild Nr. 6278: JA, Label = 5, Vorhersage: 5, Fehler: 1.09834e-41
Testbild Nr. 6279: JA, Label = 1, Vorhersage: 1, Fehler: 1.56803e-09
Testbild Nr. 6280: JA, Label = 2, Vorhersage: 2, Fehler: 1.17981e-21
Testbild Nr. 6281: JA, Label = 0, Vorhersage: 0, Fehler: 1.01411e-13
Testbild Nr. 6282: JA, Label = 2, Vorhersage: 2, Fehler: 1.15817e-19
Testbild Nr. 6283: JA, Label = 5, Vorhersage: 5, Fehler: 1.66588e-40
Testbild Nr. 6284: JA, Label = 6, Vorhersage: 6, Fehler: 1.6329e-20
Testbild Nr. 6285: JA, Label = 4, Vorhersage: 4, Fehler: 6.25624e-28
Testbild Nr. 6286: JA, Label = 3, Vorhersage: 3, Fehler: 1.74075e-08
Testbild Nr. 6287: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.500001
Testbild Nr. 6288: JA, Label = 0, Vorhersage: 0, Fehler: 2.05183e-10
Testbild Nr. 6289: JA, Label = 0, Vorhersage: 0, Fehler: 0.499945
Testbild Nr. 6290: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 6291: JA, Label = 3, Vorhersage: 3, Fehler: 3.57923e-14
Testbild Nr. 6292: JA, Label = 5, Vorhersage: 5, Fehler: 1.0991e-40
Testbild Nr. 6293: JA, Label = 7, Vorhersage: 7, Fehler: 3.61789e-18
Testbild Nr. 6294: JA, Label = 0, Vorhersage: 0, Fehler: 0.499714
Testbild Nr. 6295: JA, Label = 6, Vorhersage: 6, Fehler: 1.01049e-21
Testbild Nr. 6296: JA, Label = 4, Vorhersage: 4, Fehler: 1.98454e-17
Testbild Nr. 6297: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.999776
Testbild Nr. 6298: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.500575
Testbild Nr. 6299: JA, Label = 6, Vorhersage: 6, Fehler: 5.08318e-08
Testbild Nr. 6300: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6301: JA, Label = 4, Vorhersage: 4, Fehler: 0.302842
Testbild Nr. 6302: JA, Label = 6, Vorhersage: 6, Fehler: 1.70039e-33
Testbild Nr. 6303: JA, Label = 9, Vorhersage: 9, Fehler: 3.96476e-17
Testbild Nr. 6304: JA, Label = 9, Vorhersage: 9, Fehler: 0.499975
Testbild Nr. 6305: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.500006
Testbild Nr. 6306: NEIN, Label = 2, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 6307: JA, Label = 7, Vorhersage: 7, Fehler: 1.82194e-42
Testbild Nr. 6308: JA, Label = 7, Vorhersage: 7, Fehler: 4.66058e-54
Testbild Nr. 6309: JA, Label = 1, Vorhersage: 1, Fehler: 1.6128e-21
Testbild Nr. 6310: JA, Label = 0, Vorhersage: 0, Fehler: 3.71634e-17
Testbild Nr. 6311: JA, Label = 1, Vorhersage: 1, Fehler: 2.70591e-11
Testbild Nr. 6312: JA, Label = 2, Vorhersage: 2, Fehler: 9.86077e-32
Testbild Nr. 6313: NEIN, Label = 3, Vorhersage: 9, Fehler: 0.5
Testbild Nr. 6314: JA, Label = 4, Vorhersage: 4, Fehler: 1.89855e-26
Testbild Nr. 6315: JA, Label = 5, Vorhersage: 5, Fehler: 4.30197e-33
Testbild Nr. 6316: JA, Label = 6, Vorhersage: 6, Fehler: 1.84989e-07
Testbild Nr. 6317: JA, Label = 7, Vorhersage: 7, Fehler: 4.73647e-23
Testbild Nr. 6318: JA, Label = 8, Vorhersage: 8, Fehler: 1.38673e-21
Testbild Nr. 6319: JA, Label = 9, Vorhersage: 9, Fehler: 0.468757
Testbild Nr. 6320: JA, Label = 0, Vorhersage: 0, Fehler: 8.56424e-11
Testbild Nr. 6321: JA, Label = 1, Vorhersage: 1, Fehler: 1.12275e-22
Testbild Nr. 6322: JA, Label = 2, Vorhersage: 2, Fehler: 3.97607e-34
Testbild Nr. 6323: JA, Label = 3, Vorhersage: 3, Fehler: 1.66652e-29
Testbild Nr. 6324: JA, Label = 4, Vorhersage: 4, Fehler: 1.73774e-30
Testbild Nr. 6325: JA, Label = 5, Vorhersage: 5, Fehler: 0.0183677
Testbild Nr. 6326: JA, Label = 6, Vorhersage: 6, Fehler: 2.12445e-22
Testbild Nr. 6327: JA, Label = 7, Vorhersage: 7, Fehler: 1.90514e-25
Testbild Nr. 6328: NEIN, Label = 8, Vorhersage: 1, Fehler: 0.5
Testbild Nr. 6329: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.499988
Testbild Nr. 6330: JA, Label = 1, Vorhersage: 1, Fehler: 3.07278e-20
Testbild Nr. 6331: JA, Label = 2, Vorhersage: 2, Fehler: 2.59141e-33
Testbild Nr. 6332: JA, Label = 3, Vorhersage: 3, Fehler: 5.90965e-07
